# step	order
0 -4.84467787313646	8	4.25314230817835	3.161353823052594	7.414496131230944	8.84089072947861	18	20	5.282793887465008	0.37693891701612436	0.8634054982626804
1 -4.933022403445196	8	4.839370505360215	3.0001532363335115	7.839523741693727	8.637181711295733	18	20	5.2435144779400575	0.3828635992207571	0.8521041799170892
2 -5.14079918201101	8	4.637857987994252	3.0	7.637857987994252	8.298260925845387	18	20	5.26725841139078	0.3793771648153323	0.8453568150851208
3 -4.952303769701181	8	4.840186575786104	3.0	7.840186575786104	7.914711086425451	18	20	5.231702574179293	0.37677447965420036	0.8497487701673354
4 -5.168591280265898	8	4.985851663465798	3.0	7.985851663465798	8.508963071766596	18	20	5.262882195586744	0.38116044108801295	0.8599792914881188
5 -5.300787514797657	8	4.970645716430153	3.0	7.970645716430153	8.278789059630656	18	20	5.192024263071005	0.38152293665037584	0.8605884617803172
6 -5.34912308106065	8	4.559201155098103	3.0	7.559201155098103	8.105165192959783	18	19	5.2295061229562165	0.38579376956854494	0.8495351656198776
7 -5.289983355411235	8	4.88553967917006	3.0	7.88553967917006	8.20885575381718	18	19	5.2502374369033165	0.387770746842194	0.8470414913456469
8 -5.398312355834574	8	4.799774338477943	3.0051965600972532	7.8049708985751955	7.9571176647863675	18	19	5.218376559486619	0.3996680489700552	0.8535455264922129
9 -5.26824247738947	8	4.996998299051437	3.0	7.996998299051437	7.837169027779789	18	19	5.181437952477484	0.3975072309589975	0.8523528636702412
10 -5.077102209641145	8	5.0	3.001942209350828	8.001942209350828	7.321698954267807	18	19	5.198962247957598	0.39956066009292557	0.8411707611078798
11 -5.156457754957555	14	4.0	3.4762785726455023	7.476278572645502	9.547317452247121	18	19	5.171587683326244	0.4146124746536424	0.8372812560594008
12 -5.3504753565006995	14	4.0	3.2979360854822946	7.297936085482295	9.957103811555164	18	19	5.19798178216242	0.4105955756298749	0.8472890221064691
13 -5.401392398210261	14	4.0	2.9931417144310517	6.993141714431052	10.252171232171115	18	19	5.216423732769041	0.40772765945092004	0.8402069919729813
14 -5.2247063284304325	8	4.9249697531325225	3.0	7.9249697531325225	8.360900793864637	18	19	5.1903138691005495	0.3880898642999031	0.8468065200696426
15 -5.474679102993523	8	4.919063223881105	3.0	7.919063223881105	8.297116495034372	18	19	5.2655693619075175	0.3946653286622774	0.8478305497103882
16 -5.033342848674938	14	3.9878458382473	3.4219076564311437	7.409753494678444	9.796906440912885	18	19	5.259528417950111	0.3911527225261027	0.8552980350919266
